GEOID10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,COUNT,Shape_Leng,Shape_Area
53005010703,49081106,1633737,46.3388138,-119.4126149,2803,0.440770479,0.005925319
53005010814,94919818,0,46.1645483,-119.3107137,2844,0.559017571,0.011056688
53005010810,5889425,0,46.211724,-119.2605672,4548,0.13763653,0.000686608
53005010811,23142527,0,46.220756,-119.3137453,3100,0.2258885,0.002698467
53005010807,97486847,0,46.2051589,-119.4105409,1082,0.54195515,0.011364
53005010705,7378319,70651,46.2734693,-119.340012,5268,0.141035353,0.000869398
53005011504,13258249,0,46.1544601,-119.0924953,2975,0.223021185,0.001544101
53005011503,84705089,0,46.1273102,-119.1328938,9380,0.567346201,0.009860246
53005010813,20535288,0,46.1916811,-119.2197495,9288,0.228534603,0.002393207
53005010809,3817874,0,46.2218601,-119.2354968,6015,0.095539295,0.000445181
53005010707,5580327,0,46.2759522,-119.3701438,2491,0.14560963,0.000651325
53005010805,10924720,2100299,46.2455725,-119.2587388,5917,0.243770308,0.001519301
53075000700,903256848,2631,47.0072625,-117.2167066,3507,1.985192047,0.106838831
53075000800,354818818,9475,46.8834765,-117.4275412,3521,1.182457194,0.041879377
53075001000,1785814873,36208284,46.744457,-117.9923064,2115,3.484288283,0.214240371
53075000200,109087091,0,46.793367,-117.2240186,6543,0.542725204,0.012852765
53075000300,161948354,0,46.7020255,-117.2670018,4504,0.751996209,0.01904905
53075000400,137017971,0,46.676919,-117.1130731,3738,0.562321139,0.016109232
53075000500,1472255,0,46.7257167,-117.1537587,3212,0.065210026,0.000173248
53075000600,84136503,0,46.770873,-117.09969,7383,0.437391377,0.00990897
53075000100,1465318,0,46.732809,-117.1686737,6520,0.056447983,0.000172454
53075000900,2052997898,11719859,47.0967659,-117.623579,3733,3.061850289,0.244602995
53065950700,15402923,0,48.2816904,-117.726699,2543,0.279880105,0.001866397
53065950800,747523174,426162,48.3273024,-117.7256221,3277,2.248564143,0.090695165
53065950900,678569586,48897318,48.1838707,-118.1230427,1548,2.093572734,0.088002157
53065950200,533133769,773564,48.5678949,-117.9033589,3923,2.110107563,0.065056339
53065950300,4795947,0,48.5522306,-117.9031252,2573,0.128080436,0.000584196
53065950500,6988130,0,48.5363401,-117.8898098,2352,0.178305637,0.000850964
53065950600,738441302,2694658,48.5624045,-117.6800061,2265,2.070361057,0.090281728
53065950100,1741564279,68839763,48.8297647,-117.8801521,7292,3.286016377,0.221682019
53065951300,474879960,9730053,48.0834213,-117.5929604,4287,1.750439347,0.058488373
53065951400,249474507,10547106,47.8658969,-117.7082557,7781,1.107554412,0.031262968
53065941000,615335687,18695005,47.9290997,-118.0481284,2094,1.757312704,0.076307931
53065951100,611271464,2527670,48.1013194,-117.8545006,3596,1.506612257,0.074115949
53033022006,1408907,0,47.7043393,-122.1992667,3686,0.076609952,0.000168843
53033032320,9554873,38494,47.7564769,-122.1244452,4205,0.190866529,0.001150771
53033031703,7139218,643846,47.3716888,-122.1484314,6649,0.133063299,0.000926896
53033031206,3668962,60430,47.3135621,-122.183538,4877,0.122087672,0.000443643
53033032102,79040166,84391,47.4851508,-121.965784,4546,0.447942268,0.009444175
53033032210,41801336,17075,47.5512023,-121.9640526,10572,0.377278809,0.004997168
53033032211,2975633,0,47.5798198,-122.0193627,4803,0.10779617,0.00035576
53033032104,22481612,0,47.5051267,-122.0531593,6033,0.23773339,0.002684072
53033032313,13092990,436039,47.6705089,-122.0890118,5576,0.188049603,0.001620249
53033032203,10073205,3779419,47.5954699,-122.0694173,6638,0.208848876,0.001656819
53033032703,10319396,175463,47.5143769,-121.8178721,2020,0.259912038,0.001253252
53033032704,17160818,447183,47.4939904,-121.771673,6014,0.378182661,0.002101704
53033027300,3552158,5405,47.4780597,-122.299328,6327,0.089547584,0.000424533
53033027200,3321974,85339,47.4867948,-122.2813197,2558,0.102980368,0.000406662
53033027100,1567464,0,47.4920386,-122.2998447,3431,0.07425873,0.000187093
53033027000,1978526,12524,47.4976819,-122.3219067,3489,0.06668234,0.000237676
53033026802,2035727,18135,47.4983057,-122.3429643,4906,0.072741089,0.000245176
53033026801,1538512,5897,47.5076338,-122.3433587,5385,0.075456339,0.000184393
53033026700,3084839,419292,47.4962788,-122.3638054,5472,0.092570596,0.000418296
53033026600,1160397,0,47.512846,-122.3632681,2306,0.054055608,0.00013856
53033000800,1141587,0,47.7112492,-122.2860821,2583,0.049211718,0.000136825
53033000700,1294675,0,47.7156893,-122.3018632,4438,0.058974517,0.000155187
53033000600,3783740,54223,47.7180013,-122.3322129,7626,0.107713245,0.000460058
53033000500,2882910,932456,47.7224094,-122.3710555,3165,0.093952142,0.000457389
53033000402,1798936,0,47.7168585,-122.3523664,4841,0.06907128,0.000215635
53033000401,1281899,81874,47.728871,-122.3509939,5551,0.053570324,0.00016351
53033000300,1210516,0,47.7305246,-122.3329227,2603,0.060785138,0.000145139
53033000200,3286319,0,47.7266401,-122.3099961,7646,0.083763062,0.000393998
53033000100,1910585,1486352,47.7238068,-122.2819279,6255,0.085573837,0.000407256
53033990100,0,239607794,47.5106478,-122.4154213,0,2.091269419,0.028609887
53033032500,213917141,3892704,47.7019699,-121.8306143,5237,1.102371012,0.026101782
53033031907,5537497,0,47.4533052,-122.1305064,7399,0.17367077,0.000660475
53033031800,24842882,3331034,47.4085329,-122.1178196,4777,0.269340992,0.003357511
53033032002,27571053,210070,47.4347894,-122.0315839,2906,0.325399384,0.003312255
53033032003,122163698,304929,47.4405378,-121.9250546,4754,0.702076471,0.014599387
53033031704,5745119,12142,47.3485371,-122.1448222,5539,0.135023237,0.000685363
53033032005,6298146,123257,47.370487,-122.0854653,6457,0.143734684,0.000764718
53033032006,7610917,126568,47.3499202,-122.0803474,4275,0.17084456,0.000921101
53033032207,4572913,1055367,47.5819653,-122.0606739,3254,0.155268845,0.000672928
53033021803,3280334,0,47.7644157,-122.2144243,4348,0.101926274,0.000393562
53033032602,30181212,645284,47.5354747,-121.878315,11041,0.309422239,0.003682421
53033032702,510945718,12517232,47.463173,-121.4975361,6545,1.949138869,0.062420918
53033032800,1390296741,27317733,47.6526481,-121.4312963,2851,2.378687786,0.169694494
53033026500,1993802,1625,47.5145478,-122.3380052,3459,0.093302605,0.000238267
53033026400,4780011,299442,47.509131,-122.3111776,5745,0.154444058,0.000606492
53033026300,4827827,388852,47.5089631,-122.2889871,1626,0.192238468,0.000622875
53033026200,15241096,526900,47.4591441,-122.2435898,4998,0.191077662,0.001880961
53033026100,4302988,9859,47.4910723,-122.2500978,6712,0.127793133,0.000514759
53033026001,2747927,0,47.499027,-122.2362315,5274,0.109243116,0.000328037
53033021500,3485702,412518,47.7643848,-122.2737863,4294,0.098296457,0.000467698
53033021400,3154037,242662,47.7507662,-122.2924491,3690,0.125067568,0.00040744
53033021300,1811833,1189300,47.7402939,-122.286956,3759,0.096600765,0.000359899
53033001702,1280222,0,47.6965212,-122.3639488,4234,0.059178183,0.000153399
53033004302,330714,0,47.6647406,-122.303595,3518,0.025663101,3.96031E-05
53033004301,979359,0,47.6694017,-122.300222,3531,0.055836707,0.000117288
53033007402,249282,0,47.6187608,-122.3244188,4921,0.02384125,2.98257E-05
53033010002,948258,0,47.576579,-122.3095727,4313,0.046736268,0.000113364
53033010001,2253835,60359,47.5673069,-122.3043618,3769,0.083192657,0.000276618
53033011002,1676105,0,47.540414,-122.2989097,4479,0.078226273,0.000200245
53033010402,1798894,0,47.5537876,-122.3102256,4669,0.067826241,0.000214966
53033010702,784716,0,47.5468041,-122.3730302,3679,0.049028977,9.37603E-05
53033011402,1186185,0,47.5206654,-122.3646254,4174,0.061458813,0.00014166
53033022605,4727320,0,47.6914671,-122.1557444,5410,0.12488395,0.000566383
53033022902,3427199,1688812,47.6403935,-122.102278,6299,0.136494089,0.000612343
53033024602,2868432,2569219,47.5326968,-122.2319773,3662,0.120031644,0.000649527
53033025803,1343482,0,47.4503896,-122.178457,4676,0.057161608,0.000160233
53033031601,14669801,418507,47.331213,-122.0859477,5134,0.213672159,0.001795476
53033031603,56004069,1525160,47.3236418,-121.99185,5728,0.496264499,0.006844731
53033032103,4051480,0,47.5390618,-122.0487975,4280,0.179916229,0.000484014
53033025001,3531217,28798,47.5380627,-122.1693928,4635,0.115563572,0.000425289
53033032401,55949550,1058812,47.7463098,-121.9478877,5859,0.500118194,0.006837281
53033032402,25135349,635969,47.7044428,-121.9517972,6010,0.323899614,0.003088404
53033031501,161442521,1999864,47.3188879,-121.8784572,3616,0.979927394,0.01944606
53033021100,2619718,0,47.7412054,-122.3128854,4125,0.072639093,0.000314166
53033021000,2618870,5753,47.7396007,-122.3357847,5594,0.073107908,0.000314755
53033020900,4775453,645484,47.7432786,-122.3639033,3240,0.118755557,0.00065012
53033020800,3160164,644499,47.756977,-122.3716178,4309,0.124537298,0.000456417
53033020700,1711193,0,47.7561636,-122.3473227,3569,0.061405301,0.00020527
53033020600,1974729,0,47.7560214,-122.3321002,3661,0.064529245,0.000236883
53033020500,2722044,0,47.7562524,-122.3138057,6327,0.078136782,0.00032653
53033011401,1233153,0,47.529706,-122.362028,4027,0.058452392,0.000147294
53033025302,3972686,2424838,47.4920143,-122.2153507,4366,0.18669144,0.000763631
53033025806,2934558,150285,47.4550034,-122.2107374,4954,0.093003819,0.000367949
53033027701,44151776,9781558,47.4509608,-122.4764915,5679,0.398146956,0.006432763
53033032326,10460418,0,47.700761,-122.0785848,3762,0.221469265,0.00125388
53033032327,16127862,106609,47.7100617,-122.0434083,3834,0.242395638,0.001945746
53033023404,1793702,1870257,47.566993,-122.0852255,3321,0.112809583,0.000437952
53033023403,3308890,1972210,47.5817847,-122.1151458,3888,0.127370094,0.000631405
53033023804,1220954,0,47.6132805,-122.198466,3646,0.059346498,0.000146067
53033023201,1589789,0,47.6186062,-122.1375409,6223,0.058574457,0.000190211
53033023900,4649863,4222583,47.5830719,-122.2002301,6924,0.187962554,0.001060835
53033032322,4625052,0,47.726004,-122.0978452,3344,0.116791053,0.000554492
53033032321,12670960,0,47.7179214,-122.1263246,4959,0.207090474,0.001518874
53033021804,3067767,0,47.7657027,-122.1963736,4374,0.083621826,0.000368068
53033022101,3662797,1581554,47.7417973,-122.2556683,4734,0.128780121,0.000628945
53033025003,6352436,0,47.5567201,-122.1081035,6817,0.166188529,0.000759152
53033022701,1658813,463268,47.6536174,-122.2060589,2546,0.085565829,0.000254066
53033032008,2292594,159030,47.3669213,-122.0495778,4090,0.080344066,0.000291942
53033032208,11018171,1305361,47.5604078,-122.0460114,7936,0.184705822,0.00147288
53033020402,2786012,0,47.76951,-122.2970269,5368,0.086369094,0.000334288
53033020401,2313206,0,47.7708169,-122.3195413,3426,0.086564226,0.000277563
53033020300,2566042,36451,47.7689986,-122.3417532,6434,0.072082887,0.000312273
53033020200,2592032,0,47.7716683,-122.3633594,5566,0.076472641,0.000311025
53033020100,1772600,684792,47.7707111,-122.387361,3156,0.068825195,0.000294866
53033012100,1721295,1399504,47.507595,-122.3873799,2681,0.099568368,0.000372605
53033023803,563963,0,47.6192542,-122.1978584,3501,0.04462352,6.74764E-05
53033025006,22393618,0,47.5269219,-122.098686,5088,0.23597423,0.002674664
53033025005,7684826,0,47.5306823,-122.1466867,4645,0.137232116,0.000917928
53033025602,5204940,0,47.4777132,-122.1488815,5474,0.135950229,0.000621096
53033029206,17212475,214543,47.4144378,-122.2433601,3853,0.227803597,0.002077015
53033029102,2582809,0,47.3799253,-122.2841053,4329,0.080684477,0.000307637
53033029101,3352098,167811,47.3975237,-122.2794706,2990,0.127942019,0.000419384
53033030006,1984562,163997,47.3240408,-122.3041391,3736,0.06221442,0.000255639
53033030314,2503919,0,47.3080955,-122.3236866,3795,0.068979252,0.000297839
53033030313,4002289,0,47.3002419,-122.3139509,3612,0.113512309,0.000476001
53033031605,15390877,1564307,47.3204617,-122.0465501,3589,0.234924219,0.002017285
53033024100,4432887,1658184,47.6426931,-122.2202683,4379,0.122946655,0.000729056
53033022703,4207715,0,47.6572912,-122.1758426,2373,0.090542207,0.000503802
53033024200,3706733,11129640,47.6330584,-122.2404977,2953,0.23950162,0.001775549
53033022203,3205513,619554,47.7066987,-122.2253274,4865,0.101327132,0.000458426
53033024800,3775702,0,47.5743916,-122.1521009,5668,0.154881413,0.000451368
53033024902,2029984,0,47.5653697,-122.1337183,3795,0.098929668,0.000242635
